totallines,i,refractiveindex,bigradius,a,b,z,anglez,c,anglea,incidentangle,refractiveangle,anglede,dx,ee,et,ex,ey,anglece,angleced,outangle,mycolor
10, 1, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 8.000000, 5.323678, 43.266700, -2.104271, 0.523916, 6.606759, 2.706581, 7.528241, 70.225286, 26.958586, 42.845169, orange 
10, 2, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 13.000000, 8.625036, 39.965342, -1.711847, 0.614956, 6.627126, 3.367402, 7.256763, 65.106984, 25.141642, 39.589755, yellow 
10, 3, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 18.000000, 11.888708, 36.701670, -1.266939, 0.777167, 6.571224, 4.001594, 6.927282, 59.986813, 23.285143, 36.367413, green 
10, 4, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 23.000000, 15.098986, 33.491392, -0.757517, 1.023689, 6.424405, 4.600236, 6.545062, 54.898306, 21.406914, 33.194555, blue 
10, 5, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 28.000000, 18.238974, 30.351404, -0.168175, 1.370780, 6.169164, 5.155458, 6.117291, 49.876875, 19.525471, 30.088615, red 
10, 6, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 33.000000, 21.290251, 27.300127, 0.520859, 1.838799, 5.784186, 5.660780, 5.652926, 44.960221, 17.660094, 27.068422, orange 
10, 7, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 38.000000, 24.232540, 24.357838, 1.334918, 2.453396, 5.243171, 6.111381, 5.162463, 40.188764, 15.830926, 24.154549, yellow 
10, 8, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 43.000000, 27.043419, 21.546959, 2.306174, 3.246802, 4.513564, 6.504316, 4.657668, 35.606028, 14.059068, 21.369624, green 
10, 9, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 48.000000, 29.698101, 18.892277, 3.474636, 4.258824, 3.555553, 6.838648, 4.151252, 31.258931, 12.366654, 18.738556, blue 
10, 10, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 53.000000, 32.169359, 16.421018, 4.887835, 5.536542, 2.322362, 7.115468, 3.656516, 27.197849, 10.776831, 16.288623, red 
