totallines,i,refractiveindex,bigradius,a,b,z,anglez,c,anglea,incidentangle,refractiveangle,anglede,dx,ee,et,ex,ey,anglece,angleced,outangle,mycolor
500, 151, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 18.100000, 11.953491, 36.636887, -1.257428, 0.781223, 6.569232, 4.013944, 6.920134, 59.884618, 23.247731, 36.303415, black 
500, 152, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 18.200000, 12.018252, 36.572126, -1.247891, 0.785312, 6.567203, 4.026279, 6.912964, 59.782436, 23.210310, 36.239436, red 
500, 153, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 18.300000, 12.082992, 36.507386, -1.238328, 0.789436, 6.565138, 4.038600, 6.905774, 59.680267, 23.172881, 36.175478, purple 
500, 154, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 18.400000, 12.147710, 36.442668, -1.228739, 0.793593, 6.563036, 4.050906, 6.898562, 59.578111, 23.135444, 36.111540, magenta 
500, 155, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 18.500000, 12.212407, 36.377971, -1.219124, 0.797784, 6.560897, 4.063198, 6.891330, 59.475970, 23.097998, 36.047622, pink 
500, 156, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 18.600000, 12.277081, 36.313297, -1.209483, 0.802010, 6.558722, 4.075475, 6.884076, 59.373842, 23.060545, 35.983725, violet 
500, 157, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 18.700000, 12.341733, 36.248645, -1.199816, 0.806270, 6.556509, 4.087737, 6.876802, 59.271728, 23.023083, 35.919848, white 
500, 158, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 18.800000, 12.406363, 36.184015, -1.190122, 0.810564, 6.554259, 4.099985, 6.869507, 59.169629, 22.985614, 35.855992, orange 
500, 159, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 18.900000, 12.470971, 36.119407, -1.180401, 0.814893, 6.551972, 4.112218, 6.862191, 59.067544, 22.948138, 35.792156, yellow 
500, 160, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 19.000000, 12.535556, 36.054822, -1.170654, 0.819257, 6.549647, 4.124436, 6.854854, 58.965475, 22.910654, 35.728342, green 
500, 161, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 19.100000, 12.600119, 35.990259, -1.160880, 0.823655, 6.547285, 4.136639, 6.847497, 58.863421, 22.873162, 35.664549, lime 
500, 162, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 19.200000, 12.664659, 35.925719, -1.151079, 0.828089, 6.544885, 4.148827, 6.840119, 58.761383, 22.835664, 35.600777, brown 
500, 163, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 19.300000, 12.729176, 35.861202, -1.141251, 0.832557, 6.542448, 4.161000, 6.832721, 58.659361, 22.798159, 35.537026, olive 
500, 164, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 19.400000, 12.793670, 35.796708, -1.131396, 0.837061, 6.539972, 4.173158, 6.825302, 58.557355, 22.760646, 35.473297, blue 
500, 165, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 19.500000, 12.858140, 35.732238, -1.121514, 0.841599, 6.537458, 4.185301, 6.817863, 58.455365, 22.723128, 35.409590, cyan 
500, 166, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 19.600000, 12.922588, 35.667790, -1.111604, 0.846174, 6.534907, 4.197429, 6.810403, 58.353392, 22.685602, 35.345904, teal 
500, 167, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 19.700000, 12.987012, 35.603366, -1.101667, 0.850784, 6.532316, 4.209541, 6.802923, 58.251436, 22.648070, 35.282240, lightgray  
500, 168, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 19.800000, 13.051412, 35.538966, -1.091702, 0.855429, 6.529687, 4.221638, 6.795423, 58.149498, 22.610532, 35.218599, gray 
500, 169, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 19.900000, 13.115789, 35.474589, -1.081710, 0.860110, 6.527020, 4.233719, 6.787903, 58.047577, 22.572988, 35.154979, darkgray 
500, 170, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 20.000000, 13.180142, 35.410236, -1.071689, 0.864828, 6.524314, 4.245785, 6.780362, 57.945674, 22.535438, 35.091382, black 
500, 171, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 20.100000, 13.244471, 35.345907, -1.061641, 0.869581, 6.521569, 4.257835, 6.772801, 57.843789, 22.497883, 35.027808, red 
500, 172, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 20.200000, 13.308776, 35.281602, -1.051564, 0.874370, 6.518784, 4.269870, 6.765221, 57.741923, 22.460321, 34.964256, purple 
500, 173, 1.500000, 8.000000, 3.000000, 3.000000, 7.416198, 22.024313, -5.291503, 131.409622, 20.300000, 13.373057, 35.217321, -1.041460, 0.879196, 6.515961, 4.281889, 6.757620, 57.640075, 22.422754, 34.900727, magenta 
